CNPJ,Razao Social,Porte,Total_Pago,Ticket_Medio_Cliente,Qtd_Propostas,Produtos_Adquiridos,Mensalidade_Estimada_Base
40730122000158,Tecnobloco Artefatos De Concreto Ltda,4. Micro,6707.5,2235.8333333333335,3,"Medicoes - Tecnobloco Pre-moldados, Sst - Tecnobloco Artefatos De Concreto Ltda",79.85119047619048
9278987003877,ABYS MODAS LTDA - CHINELARIA,4. Micro,6702.660000000001,1675.6650000000002,4,"ELABORAÇÃO DOS PROGRAMAS LEGAIS (SST E ESOCIAL) - CHINELARIA, RENOVAÇÃO DOS PROGRAMAS LEGAIS, SOLUÇÃO SESI/SENAI -COMERCIO",79.79357142857144
405481000115,MARIA C DO SACRAMENTO SANTOS FERRAGENS,4. Micro,6701.4,2233.7999999999997,3,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",79.77857142857142
37288984000168,Lavenere Industria E Comercio De Pre-Moldados Ltda,3. Pequeno,6696.0,2232.0,3,"PPP - PERFIL PROFISSIOGRÁFICO PREVIDENCIÁRIO (ORIENTAÇÃO), MEDIÇÕES, GESTÃO DO E-SOCIAL E COMBO DE SST",79.71428571428571
10438518000165,PLASFILM COMÉRCIO E SERVIÇOS GRÁFICOS LTDA - ME,4. Micro,6686.48,2228.8266666666664,3,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST - ELABORAÇÃO DOS PROGRAMAS LEGAIS",79.60095238095238
8917765000100,Coisa De Casa Magazine Ltda,4. Micro,6678.58,1669.645,4,"Serviso Em Sst - Coisa De Casa Magazine Ltda, CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO COORPORATIVA, nan",79.50690476190476
6304474000103,Moura E Moura Servicos Medicos Ltda,4. Micro,6660.4800000000005,2220.1600000000003,3,"Combo De Sst - Cardiopen - Clinica Medica E Cardiologica De Penedo, EDUCAÇÃO COORPORATIVA, CONTRATO DE SAÚDE E SEGURANÇA",79.29142857142858
45374855000110,H J Industria De Esquadrias Ltda,4. Micro,6640.0,3320.0,2,"Cresce Industria - H J Industria De Esquadrias, SERVIÇO EM SST",79.04761904761905
14951706000143,Associacao Dos Moradores E Proprietarios De Lotes Do Loteamento Residencial Altaville Residence,4. Micro,6639.960000000008,3319.980000000004,2,"Arapiraca - Combo - Sst - Ampllr Altaville Residence, CONTRATO DE SAÚDE E SEGURANÇA",79.04714285714296
1637593000830,TELESIL ENGENHARIA LTDA,4. Micro,6636.62,1659.155,4,"ELABORAÇÃO DOS PROGRAMAS LEGAIS - PORTO GRANDE II, RENOVAÇÃO DOS PROGRAMAS LEGAIS - PORTO GRANDE I E II, SERVIÇOS EM SAÚDE E SEGURANÇA - CONDOMINIO RESIDENCIAL PORTO GRANDE I, SERVIÇOS EM SAÚDE E SEGURANÇA - CONDOMINIO RESIDENCIAL PORTO GRANDE II",79.00738095238096
20268976000157,LAELSON CARLOS BARBOZA,4. Micro,6619.9,2206.633333333333,3,"CONTRATO DE SAÚDE E SEGURANÇA, nan, GESTÃO DO ESOCIAL",78.80833333333332
12303616000544,S. VIEIRA DA SILVA EIRELI,4. Micro,6596.9,2198.9666666666667,3,"SERVIÇOS EM SST - UNIDADE LANCHONETE, SERVIÇOS EM SST - RENOVAÇÃO",78.5345238095238
4735821000127,Amorim Comercio E Servicos Ltda.,4. Micro,6590.520000000007,3295.2600000000034,2,"Sesi Farol - Seguranca Do Trabalho - Amorim Comercio E Servicos Ltda., ELABORAÇÃO DOS PROGRAMAS LEGAIS - COMBO ESOCIAL",78.4585714285715
5588300000238,Laticinio Sao Pedro Ltda,4. Micro,6588.39,2196.13,3,"Combo Sst - Laticino Sao Pedro, CONTRATO DE SAÚDE E SEGURANÇA, RENOVAÇÃO DOS PROGRAMAS LEGAIS",78.43321428571429
3808307000101,J. A.C. DE AQUINO - ME,4. Micro,6583.0,3291.5,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",78.36904761904762
23233451000174,A P Cezar & Cia Ltda,4. Micro,6582.440000000004,2194.146666666668,3,"Renovacao Combo Sst - Auto Eletrica Santo Antonio, CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",78.362380952381
12517553000103,Socitec Sociedade Tecnica Em Esquadrias Ltda,3. Pequeno,6544.130000000001,1636.0325000000003,4,"Ufas - Combo Sst (renovacao) - Socitec Sociedade Tecnica Em Esquadrias Ltda, Sst - Pericia - Socitec Sociedade Tecnica Em Esquadrilhas Ltda, Sst - Medicoes - Socitec Sociedade Tecnica Em Esquadrias Ltda, Socitec - Medicoes",77.90630952380954
13055903000111,Yellow Kite Propaganda E Publicidade Ltda,3. Pequeno,6539.899999999996,3269.949999999998,2,"Saude E Seguranca No Trabalho - Yellow Kite, CONTRATO DE SAÚDE E SEGURANÇA",77.85595238095233
15786418000143,CPM INDÚSTRIA DE BEBIDAS LTDA,4. Micro,6538.85,934.1214285714286,7,"SERVIÇOS EM SST (PLANO DE AÇÃO), CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO E-SOCIAL, MEDIÇÕES, MEDIÇÃO, LAUDO DE PERICULOSIDADE (SEBRAETEC), LAUDO DE INSALUBRIDADE (SEBRAETEC)",77.84345238095239
5042855000107,ALUISIO LUIS DOS SANTOS,3. Pequeno,6516.48,3258.24,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇO EM SST",77.57714285714285
3767250000140,Hidrametal Ltda,3. Pequeno,6502.66,1625.665,4,"Ufas - Cresde Industria - Hidrametal Ltda, PPP, GESTÃO DO E-SOCIAL, MEDIÇÕES",77.41261904761905
1670186000159,RESTAURANTE POR DO SOL,4. Micro,6501.0,3250.5,2,CONTRATO DE SAÚDE E SEGURANÇA,77.39285714285714
38497296000170,J L Da Silva Industria E Comercio,4. Micro,6501.0,2167.0,3,"Sesi - Combo Sst (renovacao) - Bom Paladar Condimentos, SERVIÇOS EM SST, CONTRATO DE SAÚDE E SEGURANÇA",77.39285714285714
40269650000151,Donena Nutricao Animal Ltda,4. Micro,6497.78000000001,3248.890000000005,2,"Combo Sst - Donena, GESTÃO DO ESOCIAL",77.35452380952393
4396985000339,Previparq Ltda,4. Micro,6473.780000000001,1294.756,5,"Saude E Seguranca - Previparq Unidade Tabuleiro - Renovacao 2026, CONTRATO DE SAÚDE E SEGURANÇA, COMBO DE SERVIÇOS EM SST E CONSULTORIA PARA O E-SOCIAL, SERVIÇOS EM SST - RENOVAÇÃO DOS PROGRAMAS LEGAIS (UNIDADE CLIMA BOM, SERVIÇOS EM SST - CLIMA BOM",77.06880952380953
43232996000173,Taverna Beer Cervejaria Artesanal Ltda,4. Micro,6467.5,2155.8333333333335,3,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇO EM SST",76.99404761904762
16691563000103,G. DO AMARAL LIMA CORRESPONDENTE,4. Micro,6464.5,3232.25,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",76.95833333333333
28094708000178,D H S De Albuquerque Pontes,4. Micro,6463.959999999999,1292.792,5,"Ufas - Cresce Industria -  D H S De Albuquerque Pontes, Sst- D H S De Albuquerque Pontes, GESTÃO DO E-SOCIAL, MEDIÇÃO",76.95190476190476
8616161000116,PANIFICACAO SANTA FERNANDA LTDA - EPP,4. Micro,6452.6,2150.866666666667,3,"CONTRATO DE SAÚDE E SEGURANÇA, PPP",76.81666666666668
39494132000152,MESTRE DAS LOCACOES LTDA,4. Micro,6452.0,3226.0,2,CONTRATO DE SAÚDE E SEGURANÇA,76.80952380952381
2688725000140,AGRESTE ENGENHARIA SERVIÇOS E LOCAÇÕES LTDA,4. Micro,6447.62,3223.81,2,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",76.75738095238096
8611923000191,IRMÃOS TORRES LTDA,4. Micro,6441.95,2147.3166666666666,3,"CONTRATO DE SAÚDE E SEGURANÇA, RENOVAÇÃO DOS PROGRAMAS LEGAIS, RENOVAÇÃO DOS PROGRAMAS",76.68988095238095
7036026000139,Igreja Batista El Shadday De Arapiraca,4. Micro,6438.42,2146.14,3,"Combo Sst - Ibes, CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇO EM SST",76.64785714285715
823434000272,Agricom Agro Industria E Comercio Anadiense Ltda,4. Micro,6425.550000000003,3212.7750000000015,2,"Sesi Cambona - Renovacao Do Combo Sst - Multifrutas (barro Duro), Saude E Seguranca No Trabalho - Agricom Barro Duro",76.49464285714289
40928830000106,M G L R Gomes,4. Micro,6420.0,3210.0,2,"Saude E Seguranca - M G L R Gomes (renovacao), CONTRATO DE SAÚDE E SEGURANÇA",76.42857142857143
34274233023145,Vibra Energia S.A,3. Pequeno,6419.6,2139.866666666667,3,"Eco - Teatro Porfolio - Vibra Energia, EDUCAÇÃO CORPORATIVA - AÇÕES TEATRAIS, SIPAT",76.42380952380952
2180731000191,Casa Para Velhice Luiza De Marillac,3. Pequeno,6407.21,3203.605,2,"Ssi- Casa Para Velhice Luiza De Marillac, CONTRATO DE SAÚDE E SEGURANÇA",76.27630952380953
1656786000162,Grafimar Ltda,4. Micro,6405.6600000000035,2135.220000000001,3,"Seguranca Do Trabalho - Grafimar - Cresce Industria, Saude E Seguranca - Grafimar Ltda, CONTRATO DE SAÚDE E SEGURANÇA",76.25785714285719
36075731000143,W.W.L. Hidraulica Equipamentos Ltda,4. Micro,6403.440000000005,3201.7200000000025,2,"Ufas - Combo Sst (renovacao) - Hidraulica Equipamentos, CONTRATO DE SAÚDE E SEGURANÇA",76.23142857142864
31518231000115,"Instituto De Geriatria, Reabilitacao E Saude Ltda",4. Micro,6398.960000000002,2132.986666666667,3,"Saude E Seguranca No Trabalho - Instituto Pelletier, CONTRATO DE SAÚDE E SEGURANÇA",76.17809523809527
16973609000187,LGCL COMÉRCIO DE MÓVEIS LTDA,4. Micro,6388.52,1597.13,4,"COMBO DE CAMPANHAS, ELABORAÇÃO DOS PROGRAMAS LEGAIS (MACEIÓ), EDUCAÇÃO CORPORATIVA, AÇÃO TEATRAL",76.05380952380953
17576754000197,Clinica Medica Integrada Souza Lima S/S Ltda,4. Micro,6384.749999999995,3192.3749999999977,2,"Saude E Seguranca No Trabalho - Clinica Medica Souza Lima, CONTRATO DE SAÚDE E SEGURANÇA",76.00892857142851
22341335000106,Cruz E Correia Industria De Sorvetes Ltda,4. Micro,6381.999999999977,3190.9999999999886,2,"Sesi Cambona - Cresce Industria - Cruz E Correia Industria De Sorvetes Ltda, Saude E Seguranca - Cruz E Correia Industria De Sorvete Ltda",75.97619047619021
30871646000105,Ortouro Servicos Medicos Ltda,4. Micro,6368.569999999999,3184.2849999999994,2,"Saude E Seguranca No Trabalho - Ortouro, CONTRATO DE SAÚDE E SEGURANÇA",75.81630952380951
33961886000199,N J De Lima Junior,4. Micro,6365.660000000009,3182.8300000000045,2,"Combo Em Sst - N J De Lima Junior Ltda, CONTRATO DE SAÚDE E SEGURANÇA",75.78166666666678
7955100000200,GDM INDUSTRIA E COMERCIO DE PLASTICOS  LTDA,4. Micro,6328.0,1582.0,4,"RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, LAUDOS E MEDIÇÕES",75.33333333333333
11031356000109,Santorini Restaurante Ltda,3. Pequeno,6315.45,2105.15,3,"Sst - Giraffas, CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO E-SOCIAL",75.18392857142857
28791676000160,MAXLAB REAGENTES E EQUIPAMENTOS EIRELI,4. Micro,6312.5,3156.25,2,CONTRATO DE SAÚDE E SEGURANÇA,75.14880952380952
1014074000140,ADILSON FERREIRA DOS ANJOS,4. Micro,6310.0,3155.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",75.11904761904762
1232050000167,Iranildo Barbosa De Farias,4. Micro,6284.100000000011,2094.700000000004,3,"Servico Em Sst - Iranildo Barbosa De Farias, CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",74.81071428571443
15613922000141,Java Sorvetes Ltda,4. Micro,6280.599999999998,3140.299999999999,2,"Saude E Seguranca No Trabalho - Bali (ppp), Saude E Seguranca No Trabalho - Bali (industria)",74.7690476190476
44992350000408,Verde Ambiental Alagoas S.A.,3. Pequeno,6275.12,1255.024,5,"EDUCAÇÃO CORPORATIVA (BM MAIO), BM TREINAMENTOS ABR/2024 (1318958), TEATRO CORPORTIVO, CAMPANHA DE PREVENÇÃO DE ACIDENTES, CAMPANHA ABRIL VERDE",74.70380952380953
22779724000118,KCH COMERCIO DE LATICINIOS LTDA - ME,4. Micro,6274.75,3137.375,2,"PALESTRA MOTIVACIONAL, CONTRATO DE SAÚDE E SEGURANÇA",74.69940476190476
7387312000149,A F B CICERO POUSADA EIRELI,4. Micro,6271.0,3135.5,2,CONTRATO DE SAÚDE E SEGURANÇA,74.6547619047619
7982350000140,Silva E Simiao Ltda,4. Micro,6263.78000000001,2087.92666666667,3,"Combo Sst - Junior Madeiras, MEDIÇÕES, CONTRATO DE SAÚDE E SEGURANÇA",74.56880952380963
18015981000297,Andrea Doria Chaves Monteiro,4. Micro,6263.0,2087.6666666666665,3,CONTRATO DE SAÚDE E SEGURANÇA,74.55952380952381
10695076000132,Souza & Souza Ltda,4. Micro,6260.319999999998,3130.159999999999,2,"Sesi Cambona - Fabrica De Bolos Delicia - Cresce Industria, Saude E Seguranca - Souza & Souza Ltda Me",74.52761904761903
11483295000110,Codaco Confeccao E Dobra De Ferro E Aco Ltda,4. Micro,6252.219999999996,3126.109999999998,2,"Ufas - Combo Sst - Codaco, Sst - Codaco Confeccao E Dobra De Ferro E Aco Ltda",74.43119047619042
44991611000114,Gabriel Di Tommaso Leao,4. Micro,6250.99,3125.495,2,"Combo Sst - Gabriel Di Tomaso, CONTRATO DE SAÚDE E SEGURANÇA",74.41654761904762
4811676000116,Cooperativa De Producao Leiteira De Alagoas Ltda.,4. Micro,6250.079999999998,3125.039999999999,2,"Combo Sst - Cpla - Matriz, SERVIÇOS EM SST",74.40571428571427
8434805000236,DISMOTO DISTRIBUIDORA DE MOTOCICLETAS LTDA,3. Pequeno,6240.6900000000005,3120.3450000000003,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",74.29392857142858
45637490000170,Clarity Comercio De Valvulas Tubos E Conexoes Ltda,4. Micro,6239.500000000002,3119.750000000001,2,"Sst - Clarity Comercio De Valvulas Tubos E Conexoes Ltda, CONTRATO DE SAÚDE E SEGURANÇA",74.27976190476193
12520045000257,Ceramica Bandeira Ltda,3. Pequeno,6230.289999999999,3115.1449999999995,2,"Ufas - Cresce Industria - Ceramica Bandeira Ltda, CONTRATO DE SAÚDE E SEGURANÇA",74.17011904761904
4874651000161,MARIA DAS GRACAS B. SANTOS,4. Micro,6230.0,1557.5,4,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",74.16666666666667
15113214000141,Comercial Lambu Materiais Hidraulicos Ltda,4. Micro,6191.180000000004,2063.726666666668,3,"Combo Em Sst - Comercial Lambu, EDUCAÇÃO COORPORATIVA, CONTRATO DE SAÚDE E SEGURANÇA",73.70452380952386
11440164000156,Am Lanchonetes Ltda,4. Micro,6187.48,3093.74,2,SERVIÇO EM SST,73.66047619047619
12318234000160,"Emalub - Equipamentos, Maquinas E Lubrificantes Ltda.",4. Micro,6180.899999999999,2060.2999999999997,3,"Saude E Seguranca - Emalub - Equipamentos, Maquinas E Lubrificantes Ltda (renovacao), MEDIÇÕES AMBIENTAIS, CONTRATO DE SAÚDE E SEGURANÇA",73.58214285714284
10803013000152,INDÚSTRIA GRÁFICA JARAGUÁ LTDA,4. Micro,6172.48,3086.24,2,"SERVIÇOS EM SST (COMBO ESOCIAL), CONTRATO DE SAÚDE E SEGURANÇA",73.48190476190476
9331370000267,SEMEAR AGROPECUARIA LTDA,4. Micro,6151.5,1537.875,4,"CONTRATO DE SAÚDE E SEGURANÇA, LAUDOS, GESTÃO DO ESOCIAL",73.23214285714286
12383351000108,CERAMICA ALAGOAS LTDA - EPP,4. Micro,6136.6900000000005,1534.1725000000001,4,"VISITAS TÉCNICAS E ASSESSORIA DE CIPA, CAMPANHA NOVEMBRO AZUL, CARNAVAL DA PREVENÇÃO, CAMPANHA OUTUBRO ROSA NOVEMBRO AZUL",73.05583333333334
7686412000176,J. P. DA SILVA COMERCIO E SERVIÇOS - ME,4. Micro,6130.45,2043.4833333333333,3,"CONTRATO DE SAÚDE E SEGURANÇA, ELABORAÇÃO DOS PROGRAMAS LEGAIS (COMBO SST E ESOCIAL), MEDIÇÕES AMBIENTAIS",72.98154761904762
33915480000170,Cs Lopes De Almeida H3 Energie,4. Micro,6105.999999999991,3052.9999999999955,2,"Sst - Cs Lopes De Almeida H3 Energie, CONTRATO DE SAÚDE E SEGURANÇA",72.69047619047608
12489837000125,Camara De Dirigentes Lojistas De Arapiraca,4. Micro,6105.240000000005,3052.6200000000026,2,"Combo Em Sst - Cdl, CONTRATO DE SAÚDE E SEGURANÇA",72.68142857142864
20701861000104,Panificacao Rio Branco Ltda,4. Micro,6104.960000000001,1526.2400000000002,4,"Sesi Cambona - Esocial - Panificacao Rio Branco Ltda - Epp, Sesi Cambona - Cresce Industria - Panificacao Rio Branco Ltda - Epp, CONTRATO DE SAÚDE E SEGURANÇA",72.67809523809525
41178237000144,Sorveteria Bali Ltda,4. Micro,6079.999999999991,3039.9999999999955,2,Saude E Seguranca No Trabalho - Sorveteria Bali (mangabeiras),72.38095238095227
44203148000107,G S A Moveis Planejados Ltda,4. Micro,6079.5,3039.75,2,"Negocio 44.203.148/0001-07 - G S A Moveis Planejados Ltda, SERVIÇOS EM SST",72.375
35956639000120,System Express Ltda,3. Pequeno,6065.4400000000005,1010.9066666666668,6,"Sesi Farol - Esocial - System Express Ltda, Saude E Seguranca - System Express Ltda, PCMSO, CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SAÚDE E SEGURANÇA",72.20761904761905
27663357000106,WTECH SEGURANCA E DESENVOLVIMENTO LTDA,3. Pequeno,6057.5,3028.75,2,"ELABORAÇÃO DOS PROGRAMAS LEGAIS (SST E ESOCIAL), MEDIÇÕES AMBIENTAIS",72.11309523809524
15613922000141,JAVA INDUSTRIA DE SORVETES EIRELI,4. Micro,6051.5,2017.1666666666667,3,"VISITA TÉCNICA DE MONITORAMENTO, SERVIÇOS EM SST, MEDIÇÕES AMBIENTAIS",72.04166666666667
69987980000164,M De Lourdes O Araujo,4. Micro,6038.660000000002,2012.8866666666672,3,"Renovacao Combo De Sst - M L Construcoes, CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",71.88880952380954
25422785000111,Juciara Souza Lima Galvao,4. Micro,6038.160000000006,3019.080000000003,2,"Saude E Seguranca - Escola De Educacao Infantil E Fundamental Rosy Duarte, CONTRATO DE SAÚDE E SEGURANÇA",71.88285714285722
38333461000159,Iabs Empresa Social Comercio Ltda,4. Micro,6037.860000000001,2012.6200000000001,3,"Sesi Cambona - Medicoes - Iabs Instituto Brasileiro De Desenvolvimento E Sustentabilidade, Seguranca Do Trabalho - Iabs - Cresce Industria, CONTRATO DE SAÚDE E SEGURANÇA",71.87928571428571
12307187000311,Santa Casa De Misericordia De Maceio,3. Pequeno,6033.95,1508.4875,4,"LAUDOS E MEDIÇÕES, CAMPANHA TEATRAL JULHO SST, EDUCAÇÃO CORPORATIVA - ABRIL VERDE, CAMPANHA DE SST 2022",71.8327380952381
34786603000182,Cavalcante E Silva Mecanica Ltda,4. Micro,5997.1,999.5166666666668,6,"Cresce Industria-renovacao - Andrezinho Auto Center, SERVIÇO EM SST, EDUCAÇÃO COORPORATIVA, SERVIÇOS EM SST, CONTRATO DE SAÚDE E SEGURANÇA",71.39404761904763
53281653000152,Rocha & Maranhao Ltda,4. Micro,5995.4400000000105,2997.7200000000053,2,"Combo Sst (renovacao) - Acalento Clinica Pediatrica, CONTRATO DE SAÚDE E SEGURANÇA",71.37428571428583
3965700000109,COOPERATIVA DE TRABALHO DOS PRODUTORES DO BONIFÁCIO LTA,3. Pequeno,5972.9,1493.225,4,"CAMPANHA SETEMBRO AMARELO, CAMPANHA SST, GESTÃO DO ESOCIAL, CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL",71.10595238095237
63682000181,Somitec Sociedade De Montagens E Inst.Tecnicas Ltda,4. Micro,5950.259999999998,2975.129999999999,2,"Combo Em Sst - Somitec Alagoas, SERVIÇOS EM SST",70.83642857142856
24466120000147,FRUTILLA INDUSTRIA E COMERCIO DE GELADOS LTDA - ME,3. Pequeno,5950.09,1487.5225,4,"MEDIÇÕES, DOSIMETRIA DE RUÍDO, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, ASSESSORIA PARA CONTITUIÇÃO DA CIPA E CURSO",70.83440476190476
8434805000317,DISMOTO DISTRIBUIDORA DE MOTOCICLETAS LTDA,3. Pequeno,5923.59,2961.795,2,"GESTÃO DO ESOCIAL, SERVIÇOS EM SST",70.51892857142857
19197536000177,Sanderly Teles Da Silva,4. Micro,5904.0,2952.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO",70.28571428571429
8447641000109,FEDERACAO DO COMERCIO DE BENS SERVICOS E TURISMO DO ESTADO DE ALAGOAS - FECOMERCIO/AL,4. Micro,5901.72,1180.344,5,"ELABORAÇÃO DOS PROGRAMAS LEGAIS, PPP, SERVIÇOS EM SST - RENOVAÇÃO, EDUCAÇÃO CORPORATIVA - NR 05, SERVIÇOS EM SST",70.25857142857143
8439374000110,FARMACIA HOMEOPATICA E NATURAL LTDA,3. Pequeno,5901.0,2950.5,2,"SERVIÇOS EM SST, MEDIÇÕES AMBIENTAIS",70.25
35293185000154,IMPLAST INDUSTRIA DE EMBALAGENS EIRELI,3. Pequeno,5895.11,2947.555,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",70.17988095238096
47454591000130,Instituto Saude Singularis Ltda,4. Micro,5865.360000000007,2932.6800000000035,2,"Saude E Seguranca - Instituto Saude Singularis Ltda, CONTRATO DE SAÚDE E SEGURANÇA",69.82571428571437
18078551000133,Tecflan Servicos Industriais Ltda,4. Micro,5854.53,2927.265,2,"Sesi Cambona - Renovacao De Pgr + Pcmso - Tecflan Servicos Industriais, SST - PRG R PCMSO",69.69678571428571
13158812000101,I. G. DA SILVA,4. Micro,5854.5,1951.5,3,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",69.69642857142857
22975605000130,R S L Policarpo Contrucoes,4. Micro,5841.440000000006,1460.3600000000015,4,"Renovacao Sst - Mr Construcoes, MEDIÇÕES, CONTRATO DE SAÚDE E SEGURANÇA",69.54095238095245
37225540000183,Tavares E Pedrosa Assistencia De Enfermagem Ltda,4. Micro,5839.159999999997,1459.7899999999993,4,"Seguranca Do Trabalho (ppp) - Lar E Saude, Saude E Seguranca - Tavares E Pedrosa Assistencia De Enfermagem Ltda, CONTRATO DE SAÚDE E SEGURANÇA, ELABORAÇÃO DOS PROGRAMAS LEGAIS (COMBO ESOCIAL E SST)",69.51380952380948
26070970000157,Ycb Sampaio Servicos Ltda,4. Micro,5829.169999999995,2914.5849999999973,2,"Renovacao Dos Programas Legais - Ycb Servicos, Medicoes - Ycbs Servicos",69.39488095238089
24307233000108,Panificadora E Lanchonete Rio Branco Ltda,3. Pequeno,5800.45,2900.225,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",69.05297619047619
42713694000154,R N Auto Pecas Ltda,4. Micro,5794.460000000005,2897.2300000000023,2,"Combo Sst - Lima Auto Pecas, CONTRATO DE SAÚDE E SEGURANÇA",68.98166666666673
8434983000186,TARGUZ COMERCIO LTDA,3. Pequeno,5792.96,1930.9866666666667,3,"CONTRATO DE SAÚDE E SEGURANÇA, PPP, SERVIÇOS EM SST",68.96380952380953
17352647000185,Telesil Projeto 01 Empreendimento Imobiliario Spe Ltda,4. Micro,5791.72,2895.86,2,"ELABORAÇÃO DOS PROGRAMAS LEGAIS - TELESIL PROJETO 01, ELABORAÇÃO DOS PROGRAMAS LEGAIS",68.94904761904762
18311921000130,Alagoas Restaurante Ltda,4. Micro,5789.099999999999,2894.5499999999997,2,"Seguranca Do Trabalho - Vivenda Do Camarao, CONTRATO DE SAÚDE E SEGURANÇA",68.91785714285713
5848506000179,POUSADA ACONCHEGO LTDA,4. Micro,5777.5,2888.75,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST - GESTÃO DO ESOCIAL",68.7797619047619
10538827000107,HUBIBRAS MÓVEIS LTDA - ME,4. Micro,5772.5,1924.1666666666667,3,"CONTRATO DE SAÚDE E SEGURANÇA, RENOVAÇÃO DOS PROGRAMAS LEGAIS",68.7202380952381
4267678000196,Escola De Educacao Basica Educar E Construir Ltda,3. Pequeno,5758.240000000003,2879.1200000000017,2,"Saude E Seguranca - Escola De Educacao Basica Educar E Construir Ltda, CONTRATO DE SAÚDE E SEGURANÇA",68.55047619047623
6371325000167,MASTEROP OPERADORA TURISTICA LTDA - EPP,3. Pequeno,5740.0,2870.0,2,"SERVIÇOS EM SST, CONTRATO DE SAÚDE E SEGURANÇA",68.33333333333333
5957520000100,Karina F. Da S. C. De Aquino,4. Micro,5727.960000000002,2863.980000000001,2,"Combo Sst - Casa Do Macarico, CONTRATO DE SAÚDE E SEGURANÇA",68.19000000000003
70003504000140,M J LOPES DA SILVA - ME,3. Pequeno,5721.5,2860.75,2,"MEDIÇÕES AMBIENTAIS, CONTRATO DE SAÚDE E SEGURANÇA",68.11309523809524
10832008000178,Art Moveis Ind E Comercio Ltda,4. Micro,5713.480000000001,2856.7400000000007,2,"Medicoes - Art Moveis, Combo Sst (renovacao) - Art Moveis Ind E Comercio Ltda",68.01761904761906
28591415000104,Fagundes & Lima Ltda,4. Micro,5712.500000000006,2856.250000000003,2,"Combo Sst - Fagundes Metal, SERVIÇOS EM SST",68.00595238095245
33659968000183,PROMENADE PONTA VERDE II EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,4. Micro,5705.9,1141.1799999999998,5,"MEDIÇÃO AMBIENTAL, MEDIÇÕES AMBIENTAIS, EDUCAÇÃO CORPORATIVA, RENOVAÇÃO - PCMSO, PCMSO",67.92738095238094
9342379001083,INDUSTRIA DE LATICINIOS PALMEIRA DOS INDIOS S/A ILPISA,3. Pequeno,5697.95,2848.975,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS DE SAÚDE E SEGURANÇA NO TRABALHO",67.8327380952381
34758007000199,Blue Park Gestao De Estacionamento Ltda,4. Micro,5685.12,2842.56,2,"Saude E Seguranca - Blue Park Gestao De Estacionamento Ltda, CONTRATO DE SAÚDE E SEGURANÇA",67.67999999999999
2072980000163,Proenge Construcoes Ltda,4. Micro,5683.769999999999,1894.5899999999995,3,"Sst- Proenge Construcoes Ltda, GESTÃO DO E-SOCIAL",67.66392857142856
22213186000108,Pysf Concretos E Argamassas Ltda,3. Pequeno,5667.5999999999985,944.5999999999998,6,"Ufas - Ppp (jose Alcione Da Silva) - Pysf Concretos E Argamassas Eireli, Ufas - Ppp (benedito Luiz Dos Santos Filho) - Pysf Concretos E Argamassas Eireli, Ufas - Ppp - Pysf Concretos E Argamassas Eireli, Sst - Pysf Concretos E Argamassas Eireli, Sst - Pysf Concreto E Argamassas Eireli",67.47142857142856
